ApplicationDate,Age,AnnualIncome,CreditScore,RiskScore,LoanApproved
2048-08-03,25,140836,611,33.6,1
2048-08-06,46,143197,601,40.0,1
2048-08-07,43,61651,614,36.8,1
2048-08-10,42,76514,636,31.200000000000003,1
2048-08-12,34,96928,576,36.8,1
2048-08-14,35,78486,518,40.8,1
2048-08-19,49,98759,541,47.2,1
2048-08-21,38,127835,564,52.0,1
2048-08-28,61,74688,566,39.2,1
2048-08-29,45,69133,600,37.6,1
2048-09-06,45,71036,618,32.0,1
2048-09-13,46,44957,624,39.2,1
2048-09-15,53,53414,564,36.8,1
2048-09-16,53,69353,590,42.400000000000006,1
2048-09-18,47,106903,541,44.8,1
2048-09-22,39,103887,584,43.2,1
2048-09-25,18,134901,605,36.0,1
2048-09-26,72,63734,677,36.8,1
2048-09-27,58,61940,574,41.6,1
2048-09-30,43,43254,611,40.8,1
2048-10-02,42,148345,569,46.400000000000006,1
2048-10-11,53,38163,597,41.6,1
2048-10-18,54,217791,588,41.6,1
2048-10-19,36,79050,594,42.400000000000006,1
2048-10-22,29,65342,525,41.6,1
2048-10-28,34,85641,639,38.400000000000006,1
2048-10-29,27,111313,607,41.6,1
2048-11-06,49,109344,617,40.0,1
2048-11-07,53,70896,609,44.0,1
2048-11-09,62,250644,616,44.0,1
2048-11-13,48,111381,585,38.400000000000006,1
2048-11-18,28,78566,588,41.6,1
2048-11-25,33,164563,448,37.6,1
2048-11-26,23,78409,600,34.4,1
2048-11-30,51,55079,607,37.6,1
2048-12-07,36,53155,528,39.2,1
2048-12-12,18,133224,585,41.6,1
2048-12-16,26,49419,511,41.6,1
2048-12-17,34,62898,617,39.2,1
2048-12-23,38,75299,490,39.2,1
2048-12-27,39,130719,563,38.400000000000006,1
2049-01-03,50,48193,657,36.8,1
2049-01-04,41,108606,512,44.0,1
2049-01-20,34,128145,551,45.6,1
2049-01-24,36,44241,518,37.6,1
2049-01-25,56,122537,610,40.0,1
2049-02-01,48,85803,569,39.2,1
2049-02-02,57,79521,592,41.6,1
2049-02-03,40,67939,618,40.0,1
2049-02-06,43,90544,525,38.400000000000006,1
2049-02-08,32,75421,629,39.2,1
2049-02-17,30,95581,605,36.8,1
2049-02-19,42,64100,580,38.400000000000006,1
2049-02-21,26,95786,556,44.0,1
2049-02-24,51,118803,599,42.400000000000006,1
2049-02-26,40,75629,615,39.2,1
2049-03-02,22,112017,559,44.8,1
2049-03-05,50,120683,581,40.8,1
2049-03-07,47,84173,596,45.6,1
2049-03-13,29,51325,603,37.6,1
2049-03-17,39,73591,573,40.0,1
2049-03-26,58,71487,598,39.2,1
2049-03-28,58,67349,563,41.6,1
2049-04-12,26,282716,475,37.6,1
2049-04-17,46,81423,619,39.2,1
2049-04-18,36,69457,620,41.6,1
2049-04-24,37,90704,622,39.2,1
2049-04-27,40,58579,602,40.0,1
2049-04-28,39,122750,625,40.8,1
2049-04-29,31,69517,548,41.6,1
2049-05-07,19,110873,595,50.400000000000006,1
2049-05-08,33,128397,619,38.400000000000006,1
2049-05-09,29,89316,621,43.2,1
2049-05-10,18,87075,440,40.8,1
2049-05-20,33,124186,607,39.2,1
2049-05-26,37,110436,549,44.8,1
2049-06-02,57,72706,593,42.400000000000006,1
2049-06-03,54,173179,577,41.6,1
2049-06-19,42,77450,564,46.400000000000006,1
2049-06-20,55,100109,518,36.0,1
2049-06-25,37,55490,582,38.400000000000006,1
2049-06-28,45,102894,571,40.8,1
2049-06-30,55,94113,589,41.6,1
2049-07-01,62,129520,667,37.6,1
2049-07-06,52,72285,619,44.8,1
2049-07-08,41,58955,524,40.8,1
2049-07-09,31,48015,566,37.6,1
2049-07-19,25,57308,637,36.8,1
2049-07-22,44,92359,501,38.400000000000006,1
2049-07-24,44,67522,628,42.400000000000006,1
2049-07-25,47,79984,647,41.6,1
2049-07-26,28,84252,592,42.400000000000006,1
2049-07-27,25,59598,584,39.2,1
2049-08-04,47,50995,634,38.400000000000006,1
2049-08-06,32,77173,606,45.6,1
2049-08-11,55,45230,620,36.0,1
2049-08-12,42,78481,588,44.0,1
2049-08-14,57,33405,628,37.6,1
2049-08-19,53,135775,616,32.0,1
2049-08-20,45,126787,613,43.2,1
2049-08-22,45,71201,562,47.2,1
2049-09-07,34,156901,510,44.8,1
2049-09-16,45,79891,631,41.6,1
2049-09-30,50,112434,615,41.6,1
2049-10-13,24,171092,592,44.8,1
2049-10-16,71,102162,627,44.8,1
2049-10-26,55,44105,688,40.8,1
2049-10-29,66,98488,689,34.4,1
2049-11-06,69,66749,663,33.6,1
2049-11-14,44,46383,602,44.8,1
2049-11-19,48,54676,621,42.400000000000006,1
2049-11-21,39,59253,606,32.800000000000004,1
2049-11-26,43,44375,631,37.6,1
2049-11-29,31,42815,570,35.2,1
2049-12-01,53,38844,585,38.400000000000006,1
2049-12-03,34,41702,581,47.2,1
2049-12-12,38,72749,643,37.6,1
2049-12-14,20,92952,536,40.0,1
2049-12-15,40,208991,556,44.0,1
2049-12-17,65,78828,538,43.2,1
2049-12-19,30,104436,571,36.0,1
2049-12-28,54,91002,652,34.4,1
2050-01-10,25,105547,537,48.8,1
2050-01-17,46,86544,626,36.8,1
2050-01-26,43,58789,577,39.2,1
2050-01-27,47,91716,654,38.400000000000006,1
2050-01-29,44,92060,657,40.8,1
2050-01-30,31,121769,553,38.400000000000006,1
2050-02-07,31,117535,570,36.8,1
2050-02-08,46,164996,585,56.0,1
2050-02-09,56,84929,627,40.0,1
2050-02-12,27,164923,630,39.2,1
2050-02-14,51,121737,591,41.6,1
2050-02-18,35,89923,466,44.8,1
2050-02-19,63,59402,660,39.2,1
2050-02-21,41,108341,595,38.400000000000006,1
2050-02-27,47,172690,621,42.400000000000006,1
2050-03-06,28,51368,570,38.400000000000006,1
2050-03-10,41,39661,581,49.6,1
2050-03-12,44,85266,527,41.6,1
2050-03-14,40,102090,614,39.2,1
2050-03-18,39,104601,557,37.6,1
2050-03-19,48,55488,636,42.400000000000006,1
2050-03-23,27,84590,569,48.8,1
2050-03-25,48,95644,644,40.8,1
2050-04-04,32,60798,577,39.2,1
2050-04-20,30,87429,517,38.400000000000006,1
2050-04-27,40,54734,608,37.6,1
2050-04-30,42,89603,593,40.8,1
2050-05-01,52,209874,573,37.6,1
2050-05-05,36,107094,632,40.0,1
2050-05-06,58,132652,583,43.2,1
2050-05-12,47,134535,571,38.400000000000006,1
2050-05-15,48,81716,613,42.400000000000006,1
2050-05-20,39,101246,572,40.8,1
2050-05-30,44,112975,645,43.2,1
2050-06-04,49,73028,534,39.2,1
2050-06-05,33,125084,618,40.8,1
2050-06-06,40,83726,620,40.0,1
2050-06-11,37,82917,574,40.0,1
2050-06-15,45,142755,526,37.6,1
2050-06-19,52,156415,649,37.6,1
2050-06-21,40,138124,648,31.200000000000003,1
2050-06-25,59,120408,537,44.0,1
2050-06-27,26,133782,537,45.6,1
2050-06-28,39,44906,604,39.2,1
2050-07-05,29,183158,473,37.6,1
2050-07-11,32,31693,604,40.0,1
2050-07-14,36,164269,588,40.8,1
2050-07-17,49,125187,674,32.800000000000004,1
2050-07-18,38,254459,583,39.2,1
2050-07-22,35,86112,649,36.0,1
2050-07-23,64,99936,632,43.2,1
2050-07-26,35,111122,626,43.2,1
2050-07-28,36,59545,603,37.6,1
2050-07-29,43,88024,632,38.400000000000006,1
2050-08-01,47,79429,587,44.0,1
2050-08-03,18,110368,577,40.0,1
2050-08-08,18,92242,617,37.6,1
2050-08-09,31,85808,599,37.6,1
2050-08-11,43,27655,600,41.6,1
2050-08-13,38,79817,586,43.2,1
2050-08-14,31,79226,602,44.8,1
2050-08-15,26,83025,589,47.2,1
2050-08-17,49,76724,582,40.8,1
2050-08-19,46,92436,560,36.8,1
2050-08-22,43,248887,528,43.2,1
2050-08-23,41,57189,584,40.8,1
2050-08-26,40,70378,565,38.400000000000006,1
2050-08-30,30,117266,594,45.6,1
2050-09-05,43,61674,608,44.8,1
2050-09-07,33,179727,598,39.2,1
2050-09-11,49,64101,620,42.400000000000006,1
2050-09-12,49,217313,532,43.2,1
2050-09-14,64,156705,482,41.6,1
2050-09-16,46,166242,573,48.8,1
2050-09-20,55,65214,646,40.0,1
2050-09-29,52,69332,579,40.8,1
2050-10-07,58,65174,611,36.8,1
2050-10-10,43,123663,631,44.8,1
2050-10-11,22,74400,462,43.2,1
2050-10-25,48,63334,519,40.0,1
2050-10-26,40,86755,636,39.2,1
2050-10-27,50,135651,606,46.400000000000006,1
2050-11-03,45,113364,615,37.6,1
2050-11-04,25,36091,593,39.2,1
2050-11-13,40,93762,567,40.0,1
2050-11-14,42,82054,601,36.0,1
2050-11-15,47,100099,634,37.6,1
2050-11-24,33,108736,624,45.6,1
2050-11-27,47,144034,564,44.0,1
2050-11-30,46,84599,568,40.0,1
2050-12-13,55,178364,575,38.400000000000006,1
2050-12-25,47,56347,576,40.0,1
2051-01-11,42,51571,554,44.0,1
2051-01-28,55,78874,542,36.8,1
2051-01-31,39,77804,600,38.400000000000006,1
2051-02-12,42,111264,609,40.0,1
2051-02-14,32,124418,479,38.400000000000006,1
2051-02-27,45,97261,540,47.2,1
2051-03-07,30,145925,582,38.400000000000006,1
2051-03-09,51,75774,570,37.6,1
2051-03-11,43,69437,517,41.6,1
2051-03-13,50,59111,598,38.400000000000006,1
2051-03-21,27,47070,528,44.8,1
2051-03-23,35,92322,602,34.4,1
2051-03-24,45,62192,465,40.8,1
2051-03-28,51,79588,508,44.0,1
2051-03-30,26,52645,547,36.8,1
2051-04-03,48,137735,586,42.400000000000006,1
2051-04-04,52,71917,634,36.8,1
2051-04-12,48,106635,550,39.2,1
2051-04-15,48,102866,640,41.6,1
2051-04-28,70,72098,537,39.2,1
2051-04-29,44,165222,607,44.8,1
2051-05-01,33,108906,618,36.8,1
2051-05-03,36,113831,551,39.2,1
2051-05-18,45,43590,536,45.6,1
2051-05-21,49,126895,541,39.2,1
2051-05-31,45,64498,637,36.0,1
2051-06-01,57,55968,591,40.8,1
2051-06-03,49,70791,621,40.0,1
2051-06-05,55,181803,587,44.8,1
2051-06-10,54,104745,500,41.6,1
2051-06-13,35,79411,579,44.0,1
2051-06-14,39,69837,543,46.400000000000006,1
2051-06-24,38,94650,611,42.400000000000006,1
2051-07-04,30,104127,474,44.8,1
2051-07-09,47,135952,531,38.400000000000006,1
2051-07-13,43,80309,615,38.400000000000006,1
2051-07-14,32,102874,598,34.4,1
2051-07-19,68,73720,602,41.6,1
2051-07-26,48,71246,563,44.0,1
2051-07-29,53,80748,631,37.6,1
2051-08-01,41,221709,627,41.6,1
2051-08-06,18,92177,591,42.400000000000006,1
2051-08-07,42,76598,494,39.2,1
2051-08-11,52,84070,564,41.6,1
2051-08-19,49,81696,626,39.2,1
2051-09-06,39,85711,582,51.2,1
2051-09-07,55,80508,581,40.0,1
2051-09-09,29,108262,555,39.2,1
2051-09-12,52,63580,519,40.0,1
2051-09-15,59,57294,654,39.2,1
2051-09-21,61,99353,651,40.0,1
2051-09-25,47,107965,612,40.8,1
2051-09-27,18,103457,581,36.0,1
2051-10-03,35,80328,510,42.400000000000006,1
2051-10-06,41,84880,546,39.2,1
2051-10-14,45,78416,661,43.2,1
2051-10-15,35,94010,590,36.8,1
2051-10-20,50,56309,584,43.2,1
2051-10-28,37,126583,547,40.0,1
2051-10-29,51,84767,598,40.8,1
2051-11-09,19,135879,567,36.0,1
2051-11-19,40,199361,568,36.8,1
2051-11-28,35,114634,585,44.8,1
2051-12-01,23,94769,607,32.800000000000004,1
2051-12-12,24,166328,583,46.400000000000006,1
2051-12-13,33,90837,515,44.0,1
2051-12-15,48,72111,595,38.400000000000006,1
2051-12-20,50,76533,600,37.6,1
2051-12-26,42,118787,541,38.400000000000006,1
2051-12-28,58,136739,547,42.400000000000006,1
2052-01-01,55,84814,596,44.0,1
2052-01-08,32,94506,598,40.0,1
2052-01-14,58,52777,529,44.8,1
2052-01-26,22,89382,548,45.6,1
2052-01-28,63,134662,673,37.6,1
2052-01-31,43,85251,599,44.0,1
2052-02-01,38,102346,595,44.0,1
2052-02-03,56,72562,607,40.0,1
2052-02-06,34,53104,590,40.0,1
2052-02-09,36,100965,582,40.0,1
2052-02-18,36,66497,551,37.6,1
2052-02-22,57,72539,647,39.2,1
2052-02-25,41,103396,608,36.0,1
2052-03-05,28,68064,609,37.6,1
2052-03-06,52,127215,560,41.6,1
2052-03-10,56,115231,611,39.2,1
2052-03-19,51,202993,643,40.0,1
2052-03-20,48,135448,582,44.8,1
2052-03-27,38,138511,571,36.8,1
2052-04-02,30,235764,556,38.400000000000006,1
2052-04-03,41,49137,561,40.8,1
2052-04-06,38,145016,578,43.2,1
2052-04-07,39,105492,592,42.400000000000006,1
2052-04-10,50,81562,530,35.2,1
2052-04-14,28,52842,475,38.400000000000006,1
2052-04-16,30,84937,472,36.8,1
2052-04-19,55,287147,640,39.2,1
2052-04-25,53,114110,612,39.2,1
2052-04-28,48,64911,647,40.0,1
2052-05-02,29,36023,535,40.8,1
2052-05-06,32,85936,616,40.0,1
2052-05-07,30,260421,489,47.2,1
2052-05-09,42,87987,646,37.6,1
2052-05-11,53,67135,623,37.6,1
2052-05-12,46,73542,542,40.0,1
2052-05-15,47,65161,556,44.0,1
2052-05-23,37,151229,477,40.0,1
2052-05-24,34,73986,610,36.0,1
2052-05-28,46,73736,634,38.400000000000006,1
2052-06-02,43,103913,641,31.200000000000003,1
2052-06-06,26,78844,545,44.8,1
2052-06-07,58,93308,691,38.400000000000006,1
2052-06-13,38,83253,443,36.0,1
2052-06-14,59,80018,515,42.400000000000006,1
2052-06-15,31,230505,609,44.0,1
2052-06-16,40,99523,563,49.6,1
2052-06-24,75,149965,645,38.400000000000006,1
2052-06-28,49,135410,624,39.2,1
2052-06-30,45,94752,561,36.0,1
2052-07-05,50,165327,597,46.400000000000006,1
2052-07-14,58,103562,647,34.4,1
2052-07-15,40,48928,618,44.0,1
2052-07-17,60,76097,545,41.6,1
2052-07-23,31,52652,620,32.0,1
2052-07-31,63,87617,648,39.2,1
2052-08-03,28,57404,592,36.8,1
2052-08-07,50,221285,544,36.0,1
2052-08-09,35,64765,541,39.2,1
2052-08-12,37,105188,530,40.8,1
2052-08-22,58,84645,604,45.6,1
2052-08-25,59,65027,623,36.0,1
2052-08-27,47,80943,541,33.6,1
2052-08-29,47,117312,626,38.400000000000006,1
2052-09-02,36,72320,591,44.0,1
2052-09-04,32,78068,608,39.2,1
2052-09-12,37,153105,605,34.4,1
2052-09-15,47,53801,621,43.2,1
2052-09-22,21,75458,570,43.2,1
2052-09-29,35,125251,598,40.8,1
2052-10-06,38,112300,555,42.400000000000006,1
2052-10-14,51,64177,616,40.8,1
2052-10-15,32,91416,552,36.0,1
2052-10-17,79,168699,636,44.8,1
2052-10-21,38,55713,547,43.2,1
2052-10-25,38,51845,492,43.2,1
2052-11-02,48,89643,487,45.6,1
2052-11-03,51,123458,554,41.6,1
2052-11-07,44,101773,662,33.6,1
2052-11-16,67,154925,684,33.6,1
2052-11-22,43,39909,531,34.4,1
2052-11-26,41,185243,556,43.2,1
2052-12-07,36,52301,559,44.0,1
2052-12-12,42,99209,489,42.400000000000006,1
2052-12-13,47,84275,613,33.6,1
2052-12-19,47,57502,650,40.0,1
2052-12-25,55,131888,595,48.0,1
2052-12-28,53,104453,613,40.0,1
2052-12-30,44,87690,510,39.2,1
2053-01-02,51,176634,658,35.2,1
2053-01-10,35,170820,567,39.2,1
2053-01-17,59,91019,599,43.2,1
2053-01-20,41,247632,522,40.8,1
2053-01-26,42,90145,634,44.0,1
2053-01-27,57,57099,533,47.2,1
2053-02-04,26,32502,573,38.400000000000006,1
2053-02-06,57,48252,538,39.2,1
2053-02-19,56,110396,505,36.8,1
2053-02-20,45,70337,676,44.8,1
2053-02-28,43,177351,650,29.6,1
2053-03-02,65,41933,580,46.400000000000006,1
2053-03-11,34,107748,522,40.8,1
2053-03-15,42,50374,632,36.8,1
2053-03-16,40,59803,599,44.8,1
2053-03-20,46,138840,568,44.0,1
2053-03-21,22,74319,572,40.8,1
2053-03-25,41,86778,578,46.400000000000006,1
2053-03-28,42,80753,612,31.200000000000003,1
2053-03-31,40,89204,632,41.6,1
2053-04-04,49,92840,587,45.6,1
2053-04-06,50,71969,622,36.8,1
2053-04-10,42,45634,618,40.0,1
2053-04-19,24,145425,595,46.400000000000006,1
2053-04-20,30,46445,500,40.0,1
2053-04-29,57,90898,605,36.8,1
2053-05-06,40,181155,594,44.0,1
2053-05-07,41,84281,636,39.2,1
2053-05-09,60,124032,626,37.6,1
2053-05-13,41,177224,526,37.6,1
2053-05-15,30,106478,607,36.0,1
2053-05-18,44,104003,586,40.8,1
2053-05-21,45,212757,648,36.0,1
2053-05-25,22,76498,581,42.400000000000006,1
2053-05-27,31,70370,483,36.8,1
2053-05-29,51,102963,578,38.400000000000006,1
2053-06-09,55,167376,584,42.400000000000006,1
2053-06-10,25,59092,587,38.400000000000006,1
2053-06-13,28,103442,563,42.400000000000006,1
2053-06-15,42,96942,582,40.8,1
2053-06-23,49,120502,534,34.4,1
2053-06-25,24,140350,588,38.400000000000006,1
2053-06-28,28,105382,495,37.6,1
2053-07-03,29,78394,592,44.0,1
2053-07-04,43,75381,525,36.8,1
2053-07-08,37,68226,515,40.8,1
2053-07-14,46,102716,559,40.0,1
2053-07-17,39,102734,632,37.6,1
2053-07-19,49,115154,534,36.0,1
2053-07-20,49,130485,473,37.6,1
2053-08-01,39,30360,497,38.400000000000006,1
2053-08-04,25,38783,440,42.400000000000006,1
2053-08-10,29,54862,611,39.2,1
2053-08-13,47,53965,486,36.0,1
2053-08-15,52,84793,612,43.2,1
2053-08-17,24,94141,581,35.2,1
2053-08-18,63,156723,641,40.8,1
2053-08-22,52,127793,607,38.400000000000006,1
2053-08-26,52,132794,567,45.6,1
2053-08-27,37,119720,505,35.2,1
2053-08-28,68,124182,561,38.400000000000006,1
2053-09-01,39,107034,580,36.0,1
2053-09-04,46,85350,649,40.8,1
2053-09-06,41,86266,604,36.0,1
2053-09-09,50,108114,614,36.0,1
2053-09-12,48,95473,565,37.6,1
2053-09-25,58,81162,621,34.4,1
2053-10-02,38,111721,528,39.2,1
2053-10-03,45,114951,624,44.8,1
2053-10-07,53,73956,458,42.400000000000006,1
2053-10-10,68,92963,551,42.400000000000006,1
2053-10-13,33,26968,456,39.2,1
2053-10-16,48,108372,668,37.6,1
2053-10-20,44,146292,650,36.8,1
2053-10-21,62,152732,648,36.8,1
2053-10-22,52,138747,554,37.6,1
2053-10-24,52,30805,629,35.2,1
2053-10-28,38,150592,616,39.2,1
2053-10-29,34,104783,551,40.8,1
2053-11-07,54,99952,598,44.8,1
2053-11-09,58,122011,659,44.0,1
2053-11-12,40,71252,628,40.0,1
2053-11-20,49,112068,508,40.0,1
2053-11-27,72,89689,596,40.0,1
2053-11-29,60,79881,666,42.400000000000006,1
2053-12-02,45,60991,619,44.8,1
2053-12-06,39,226493,560,39.2,1
2053-12-10,34,113332,578,37.6,1
2053-12-23,40,76372,462,40.8,1
2053-12-24,53,135353,520,40.8,1
2053-12-30,50,77261,632,44.8,1
2054-01-02,49,119566,560,40.8,1
2054-01-03,43,72070,580,39.2,1
2054-01-05,55,73875,621,33.6,1
2054-01-10,21,139385,545,52.0,1
2054-01-11,53,165783,585,43.2,1
2054-01-12,39,82834,572,35.2,1
2054-01-16,29,88535,431,39.2,1
2054-01-21,76,123194,692,36.8,1
2054-01-22,28,114692,574,38.400000000000006,1
2054-02-01,42,80543,529,44.8,1
2054-02-03,36,81565,569,38.400000000000006,1
2054-02-07,29,211703,482,42.400000000000006,1
2054-02-08,54,126879,601,33.6,1
2054-02-09,50,87779,621,38.400000000000006,1
2054-02-12,30,136480,510,40.0,1
2054-02-15,27,121094,489,41.6,1
2054-02-27,77,84454,676,30.4,1
2054-03-02,55,53569,618,39.2,1
2054-03-08,46,53828,606,38.400000000000006,1
2054-03-09,45,72966,548,48.0,1
2054-03-10,54,54388,562,36.8,1
2054-03-13,52,119579,663,37.6,1
2054-03-18,80,69622,687,40.0,1
2054-03-24,42,69903,636,36.8,1
2054-03-25,44,190042,510,37.6,1
2054-03-26,58,48961,609,31.200000000000003,1
2054-03-28,50,64976,534,39.2,1
2054-03-31,48,135521,601,36.0,1
2054-04-06,39,52308,604,40.8,1
2054-04-13,41,75519,612,37.6,1
2054-04-14,29,70346,568,40.0,1
2054-04-18,62,111530,661,38.400000000000006,1
2054-04-27,53,102015,540,41.6,1
2054-05-05,41,75516,612,35.2,1
2054-05-06,41,95263,668,38.400000000000006,1
2054-05-16,35,159918,633,32.0,1
2054-05-19,43,68131,561,39.2,1
2054-05-22,60,44619,657,39.2,1
2054-05-23,51,103642,657,37.6,1
2054-05-24,46,31379,626,35.2,1
2054-05-25,48,103882,652,36.8,1
2054-05-26,57,107899,596,40.8,1
2054-06-01,41,85831,600,42.400000000000006,1
2054-06-03,33,196309,575,40.0,1
2054-06-04,49,61222,559,42.400000000000006,1
2054-06-07,34,107325,520,39.2,1
2054-06-11,32,170522,624,43.2,1
2054-06-13,47,122665,611,38.400000000000006,1
2054-06-16,43,75827,592,46.400000000000006,1
2054-06-25,46,68786,626,37.6,1
2054-06-28,55,89959,617,37.6,1
2054-07-04,68,110912,619,41.6,1
2054-07-07,37,102699,556,35.2,1
2054-07-12,31,97398,541,53.6,1
2054-07-16,44,68279,613,38.400000000000006,1
2054-07-22,45,164162,581,40.8,1
2054-07-23,50,175106,635,36.8,1
2054-07-24,51,126826,635,39.2,1
2054-07-26,38,71964,614,39.2,1
2054-07-27,33,85100,542,41.6,1
2054-07-28,31,62633,588,36.0,1
2054-07-30,51,191622,615,38.400000000000006,1
2054-08-01,25,92612,440,42.400000000000006,1
2054-08-02,30,114394,608,35.2,1
2054-08-05,52,57312,645,40.0,1
2054-08-06,35,70286,496,41.6,1
2054-08-10,37,73946,639,44.0,1
2054-08-11,32,68223,582,42.400000000000006,1
2054-08-12,42,49819,488,44.0,1
2054-08-20,49,72357,577,48.8,1
2054-08-26,37,44849,551,40.0,1
2054-08-27,60,133898,635,35.2,1
2054-08-29,32,86560,594,48.0,1
2054-08-30,44,85343,621,40.8,1
2054-08-31,42,115251,650,36.8,1
2054-09-03,44,77732,537,46.400000000000006,1
2054-09-08,54,117784,584,36.0,1
2054-09-11,39,36578,643,40.8,1
2054-09-12,30,84226,637,37.6,1
2054-09-13,29,66175,539,36.8,1
2054-09-14,41,40592,648,40.0,1
2054-09-17,64,97719,635,39.2,1
2054-09-19,31,79205,544,46.400000000000006,1
2054-09-21,46,112081,558,44.8,1
2054-09-23,38,50607,530,42.400000000000006,1
2054-09-24,51,33953,557,37.6,1
2054-09-25,18,113877,534,36.8,1
2054-10-01,32,147840,601,48.8,1
2054-10-04,50,119894,603,36.8,1
2054-10-05,28,65992,535,41.6,1
2054-10-06,27,104571,619,35.2,1
2054-10-12,44,103020,563,44.8,1
2054-10-16,50,65644,575,46.400000000000006,1
2054-10-17,51,208600,614,35.2,1
2054-10-19,55,215870,531,37.6,1
2054-10-21,40,69913,531,45.6,1
2054-10-23,78,55470,648,48.0,1
2054-10-26,29,115025,571,42.400000000000006,1
2054-10-29,49,135886,564,39.2,1
2054-11-06,49,26376,573,44.8,1
2054-11-08,35,119675,577,37.6,1
2054-11-09,42,79671,509,34.4,1
2054-11-17,45,152277,633,35.2,1
2054-11-18,49,84810,616,40.8,1
2054-11-20,21,74649,568,35.2,1
2054-11-23,44,90531,619,47.2,1
2054-11-24,35,249518,543,40.0,1
2054-11-27,42,54375,643,37.6,1
2054-12-01,44,78568,672,40.0,1
2054-12-03,49,84652,547,43.2,1
2054-12-06,43,82017,534,35.2,1
2054-12-13,43,71945,609,43.2,1
2054-12-21,46,76285,629,41.6,1
2055-01-10,35,94180,556,41.6,1
2055-01-16,46,129833,556,39.2,1
2055-01-19,60,86416,514,40.0,1
2055-01-25,27,20906,561,40.8,1
2055-01-26,35,80339,572,40.0,1
2055-01-28,44,94635,623,39.2,1
2055-02-03,52,63640,550,40.8,1
2055-02-06,49,94283,554,40.8,1
2055-02-07,42,73931,623,41.6,1
2055-02-09,49,92563,549,40.8,1
2055-02-10,21,144703,538,38.400000000000006,1
2055-02-14,47,304122,586,43.2,1
2055-02-22,47,55646,566,38.400000000000006,1
2055-02-23,29,94998,609,39.2,1
2055-03-01,28,108597,565,38.400000000000006,1
2055-03-04,60,74952,565,40.8,1
2055-03-05,45,60330,607,47.2,1
2055-03-07,24,53222,582,40.0,1
2055-03-09,28,73962,602,41.6,1
2055-03-12,48,68391,644,39.2,1
2055-03-20,21,69049,608,36.8,1
2055-03-24,42,105733,679,40.0,1
2055-03-27,43,125908,643,32.0,1
2055-04-01,50,159296,629,36.8,1
2055-04-02,49,115375,521,44.0,1
2055-04-04,53,110760,637,41.6,1
2055-04-05,34,48894,648,43.2,1
2055-04-19,47,82674,624,36.8,1
2055-04-20,48,36538,614,37.6,1
2055-04-22,56,79152,662,28.8,1
2055-04-25,45,110748,604,38.400000000000006,1
2055-05-11,55,104285,554,42.400000000000006,1
2055-05-15,24,60789,574,39.2,1
2055-05-18,61,119434,606,43.2,1
2055-05-21,45,38863,671,33.6,1
2055-05-23,64,105600,533,39.2,1
2055-05-24,53,152469,531,38.400000000000006,1
2055-05-26,42,151089,581,41.6,1
2055-05-27,57,50324,629,36.0,1
2055-06-01,33,51870,645,35.2,1
2055-06-04,40,63056,547,40.8,1
2055-06-06,61,79077,509,44.8,1
2055-06-08,69,125433,620,39.2,1
2055-06-09,39,137813,522,38.400000000000006,1
2055-06-19,50,44542,563,47.2,1
2055-06-21,57,79861,605,39.2,1
2055-06-23,53,34498,565,38.400000000000006,1
2055-06-25,49,61057,584,44.0,1
2055-06-26,63,136687,622,37.6,1
2055-06-28,61,91186,565,40.8,1
2055-06-29,33,80402,606,33.6,1
2055-07-02,48,222541,521,38.400000000000006,1
2055-07-07,22,34159,514,53.6,1
2055-07-13,44,67233,641,36.0,1
2055-07-15,47,127099,623,40.0,1
2055-07-20,36,123244,555,50.400000000000006,1
2055-07-22,51,129345,627,35.2,1
2055-07-24,40,164119,632,38.400000000000006,1
2055-07-26,54,138309,656,36.0,1
2055-07-31,48,149750,638,48.0,1
2055-08-01,46,77407,624,40.8,1
2055-08-02,44,74875,577,40.8,1
2055-08-05,43,154898,625,36.8,1
2055-08-08,24,72469,554,44.0,1
2055-08-16,28,142199,559,44.0,1
2055-08-20,32,40947,623,36.8,1
2055-08-23,66,183158,608,43.2,1
2055-08-27,34,51120,623,37.6,1
2055-08-30,29,42194,538,44.8,1
2055-08-31,60,109328,572,40.8,1
2055-09-05,44,251936,486,44.8,1
2055-09-10,30,101979,523,43.2,1
2055-09-13,41,76472,640,40.0,1
2055-09-14,43,75545,613,40.0,1
2055-09-24,67,300000,631,37.6,1
2055-09-28,31,44328,611,43.2,1
2055-10-01,33,113956,506,44.0,1
2055-10-11,48,52077,651,43.2,1
2055-10-12,57,260149,586,45.6,1
2055-10-14,41,77860,614,44.8,1
2055-10-23,51,105602,613,42.400000000000006,1
2055-10-24,63,87176,553,40.8,1
2055-11-06,49,177303,513,40.8,1
2055-11-08,55,81157,636,36.0,1
2055-11-14,43,300000,568,39.2,1
2055-11-17,25,161310,594,43.2,1
2055-11-18,59,68513,635,37.6,1
2055-11-20,39,98856,437,43.2,1
2055-11-30,57,74617,490,41.6,1
2055-12-03,29,80671,517,36.8,1
2055-12-11,41,88453,444,36.8,1
2055-12-31,43,118267,591,36.0,1
2056-01-09,32,60056,565,44.8,1
2056-01-23,37,128749,565,39.2,1
2056-01-25,30,43377,634,37.6,1
2056-01-30,31,187121,508,44.8,1
2056-02-06,35,55903,546,44.0,1
2056-02-12,43,95697,609,38.400000000000006,1
