AnnualIncome,LoanAmount,MonthlyDebtPayments,DebtToIncomeRatio,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,NetWorth,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
42209,29658,395,0.1850249718928613,794,524,116610,14222,102388,3517.4166666666665,973.3988690683142,0.3890351922296138,0
99222,44563,281,0.2191393300069593,8172,1353,20670,6849,13821,8268.5,1585.5685649625368,0.2257445201623676,0
27279,14474,590,0.1691377647178658,1524,5782,117515,46510,71005,2273.25,348.8810900902082,0.4130126867217456,0
15000,33259,253,0.1227545473949578,2500,627,125998,47479,78519,1250.0,1022.5434681056088,1.0204347744844868,0
75376,20920,448,0.5165433498225567,1654,860,5522,12731,4964,6281.333333333333,746.1057713721455,0.1901038693545126,0
25096,9999,312,0.4168513557997069,4662,1263,146709,21671,125038,2091.333333333333,215.23157641023727,0.2521030808464634,0
34817,36726,570,0.234471781352428,3099,669,46874,110774,2880,2901.4166666666665,1235.7869424730782,0.622381116,0
68306,25261,441,0.59425357,2656,298,24326,20178,4148,5692.166666666667,1304.965383611198,0.3067312476698148,0
58991,14635,248,0.2520384610441041,5121,838,45657,53110,2967,4915.916666666667,461.24088978667646,0.1442743923215425,1
92237,29532,417,0.3514774180121199,1961,1088,143116,99055,44061,7686.416666666667,766.6109641952073,0.1539873539939773,0
52241,25118,1434,0.073397528,917,645,18952,37802,4632,4353.416666666667,2292.888651003273,0.8560836088903212,0
66407,44037,235,0.3872177261964307,2825,1628,43020,11353,31667,5533.916666666667,1525.028516701531,0.3180439140515062,0
20071,12684,484,0.1793966740372757,6135,440,93068,38320,54748,1672.5833333333333,502.8612117281425,0.590022148,0
69356,18957,530,0.4834832689131746,1945,769,9667,61996,2166,5779.666666666667,473.5307313060402,0.1736312471260234,0
31043,13424,852,0.4272706609557036,2254,1243,52754,10360,42394,2586.9166666666665,330.9964318295026,0.4572997835890227,0
300000,18698,1099,0.081734052,8564,5654,239980,27790,212190,25000.0,701.0451019582598,0.072001804,1
34233,26572,189,0.3934759121333316,987,95,19661,15644,4017,2852.75,747.9903767588675,0.3284516262409491,0
81867,35991,390,0.29120211,1014,1142,24707,4629,20078,6822.25,1380.307790220469,0.2594903133453727,0
79592,17337,290,0.47058030912631,1256,1395,390370,36001,354369,6632.666666666667,491.1223136005481,0.1177689687808646,1
45466,31671,256,0.5857337818709185,3160,709,295715,36072,259643,3788.8333333333335,812.5654158283506,0.282030198,0
75932,29901,350,0.180458703155087,4763,329,228464,157337,71127,6327.666666666667,2818.0858506671966,0.5006720514145071,0
160729,22942,179,0.2869856288516537,4814,1667,58602,10820,47782,13394.083333333334,778.7893623796523,0.071508392,1
29349,31897,389,0.071928095,11187,1186,56865,54858,2007,2445.75,966.1578162701564,0.5540868102913855,0
15000,16449,195,0.073249963,587,1172,69490,143736,7278,1250.0,1536.0755099871574,1.384860407989726,0
22698,7604,165,0.3026516353790942,3441,681,121192,18803,102389,1891.5,284.08995013891774,0.2374252974564725,0
117989,21413,642,0.5411654235793019,2737,303,65900,15765,50135,9832.416666666666,653.0603922158974,0.1317133351972707,1
28842,23503,255,0.294992691,2048,1157,37410,12303,25107,2403.5,679.8636346165658,0.3889592821371191,0
197755,23464,310,0.3806598873841047,1533,1145,15161,45400,7368,16479.583333333332,1202.3741023553075,0.091772594,1
80502,51696,430,0.2609069604025782,4479,253,25948,87065,2473,6708.5,1949.1429813126647,0.354646043,0
26541,28122,410,0.1188167612684841,3388,79,117767,50710,67057,2211.75,897.8830168969167,0.5913340191689461,0
19683,16797,339,0.077114597,1128,1296,17621,28738,10776,1640.25,417.99943161577096,0.4615146664324164,0
45788,31589,86,0.3195737935541793,12430,3377,99320,75842,23478,3815.6666666666665,1593.3865037471464,0.4401292488199038,0
16070,27411,371,0.272989871352703,1321,1003,108513,4811,103702,1339.1666666666667,740.5761325663401,0.830050628,0
42043,28140,470,0.1170376016754305,2373,6029,13431,47593,1357,3503.583333333333,912.6040172290128,0.3946256976606843,0
90083,27462,433,0.3213442693713205,1362,596,72026,43396,28630,7506.916666666667,1016.5172026872266,0.1930908876507966,1
28481,12820,412,0.414573853629521,2701,3032,13578,6641,6937,2373.4166666666665,443.2180125642318,0.360332016107959,0
16274,15725,503,0.5140464303912863,3453,1134,317610,19193,298417,1356.1666666666667,586.6080734273089,0.8034470247712736,0
25192,21634,480,0.3191351286892482,5336,2204,143091,57162,85929,2099.333333333333,828.1702131391835,0.6231360176909416,0
78101,14215,345,0.156237431412694,3210,212,28446,8541,19905,6508.416666666667,556.2620536,0.138476391,0
73312,41720,160,0.3836320331236874,2477,1062,75346,19872,55474,6109.333333333333,2161.828564,0.3800461421074252,0
72434,10034,839,0.1789421979186,15952,207,36020,29176,6844,6036.166666666667,246.07372130416945,0.179762054499959,1
160132,21320,474,0.1650596079336031,1426,422,30016,80918,6854,13344.333333333334,1066.7948724416806,0.1154643573383219,1
15000,19820,497,0.238207171545896,2582,994,61743,14099,47644,1250.0,607.6233827,0.883698706,0
49341,33548,487,0.256680767691853,4896,923,81454,42926,38528,4111.75,1224.9859443725545,0.4163643082319097,0
47185,18490,231,0.07597366,26725,2057,28782,11470,17312,3932.0833333333335,577.4510229372695,0.2056037358323033,0
107659,19552,399,0.389597132,718,3367,159378,12852,146526,8971.583333333334,491.77011400787785,0.09928795,1
179664,21380,542,0.3863901664766297,20058,1045,50021,51416,10869,8772.416666666666,1090.3357494054117,0.1860759482170909,1
81136,15763,395,0.309090166,4825,1917,99623,149347,7161,6761.333333333333,479.1153177181407,0.1292815003527125,1
86245,17018,581,0.1973897536046715,2432,722,22024,25797,4917,7187.083333333333,600.5638795,0.1644010267670113,1
98074,16112,495,0.4067297521255082,6384,1472,33453,43942,3853,8172.833333333333,446.9433286927376,0.1152529716776398,1
23559,52609,425,0.4569987319555839,924,1543,23710,8274,15436,1963.25,1355.197823419842,0.9067606384412796,0
39808,18027,365,0.2451303995104611,6266,1722,40123,10880,29243,3317.333333333333,448.8141479313021,0.2453217889664295,1
18856,16282,355,0.1910627607510301,8849,4164,71576,29120,42456,1571.3333333333333,619.2091246978977,0.6199888362523744,0
101388,22076,209,0.4831825959111023,10960,874,71923,9400,62523,8449.0,674.7602353646688,0.1045993887282126,1
80085,21534,790,0.3957181328655004,899,912,96053,35862,60191,6673.75,689.9062452617519,0.2217503270667543,1
22787,20061,328,0.217880109749415,3563,2273,109630,150658,2918,1898.9166666666667,517.5796301991437,0.4452958073633968,0
30579,53420,533,0.583125688,2158,380,19003,7544,11459,2548.25,1533.908182542251,0.8111088717913277,0
15004,44032,675,0.1992477321663434,1308,1581,28871,55539,2329,1250.3333333333333,1241.6603002788877,1.5329194616999902,0
49936,30787,480,0.2405265387740378,20264,338,1138334,21651,1116683,4161.333333333333,966.4657083644154,0.3475966937754923,1
26960,12517,454,0.3996098167022324,14928,3283,82498,34140,48358,2246.6666666666665,464.85307451554974,0.4089850480039539,0
18391,9769,423,0.3182220476329784,1101,2000,33399,1830,31569,1532.5833333333333,245.9651112984855,0.4364950973618523,0
51404,9446,191,0.2415056111497174,4899,2393,77301,40986,36315,4283.666666666667,872.5480580754057,0.2482798361393056,0
175236,27512,461,0.603567558,14151,262,270652,70745,199907,14603.0,935.6123168883954,0.095638726,1
101044,15696,247,0.3055002033203792,5732,943,86766,29039,57727,8420.333333333334,552.7909914425443,0.094983293,1
40358,10669,367,0.4605800971978807,2366,529,66332,6591,59741,3363.1666666666665,297.69907729913893,0.1976408376923947,0
63122,18914,373,0.2019388641808749,975,893,49916,6340,43576,5260.166666666667,929.49184241671,0.2476141774500256,0
140216,13335,411,0.4327197038522816,6819,1304,43330,115451,9989,11684.666666666666,419.0443060349393,0.071037055,1
120353,24013,624,0.0253773080144832,1280,957,22872,42977,3694,10029.416666666666,704.7348598037065,0.1324837629111404,0
41312,36289,850,0.4143295645193836,3994,520,84698,14701,69997,3442.6666666666665,1473.78208352425,0.674994796,0
57679,18371,1535,0.4922112349789661,2748,515,39359,11556,27803,4806.583333333333,603.4050474,0.4448908713536521,0
35808,53571,268,0.297502655757911,1099,790,100845,38596,62249,2984.0,2835.1522454662763,1.0399303771669828,0
61971,24754,879,0.2329192337367846,965,359,103736,3795,99941,5164.25,641.5218098052745,0.2944322621494456,0
76040,37175,268,0.4111055041466662,3744,106,128333,103786,24547,6336.666666666667,894.1997473627306,0.1834086923770748,1
89794,32141,459,0.4246163204268197,432,1944,281669,26067,255602,7482.833333333333,977.6904589,0.1919981903740024,1
36971,29198,293,0.068491577,2250,666,11131,7166,3965,3080.9166666666665,941.6075213,0.4007273337510643,0
92250,36697,546,0.1278057306262553,2542,2870,57738,14788,42950,7687.5,1025.8942200777203,0.2044740448881587,0
51610,19238,193,0.2543620295110551,1200,6702,198224,44503,153721,4300.833333333333,620.4303003,0.1891331835539435,0
37703,8927,287,0.124280721839298,3812,1290,466949,11555,455394,3141.9166666666665,276.5175786421756,0.1793547182904837,0
141114,25539,297,0.1239223628232075,5958,8004,32142,4438,27704,11759.5,819.9927339100783,0.094986414,1
34960,36928,721,0.2740584170935937,23215,289,39792,38466,1326,2913.333333333333,1291.2768322541665,0.6907128714831234,0
28900,17636,603,0.2513400909354539,2950,1809,64485,5287,59198,2408.333333333333,455.5563381949819,0.4395389639563938,0
27888,25677,777,0.3999173985439089,3254,115,61835,14281,47554,2324.0,859.4848346,0.7041673126584074,0
75116,6549,267,0.1148800475501667,2150,914,20489,58924,1381,6259.666666666667,140.78218574153144,0.065144393,0
19399,32442,133,0.210766332448918,1713,7180,44361,44451,2484,1616.5833333333333,1009.0430294606464,0.7064547839335923,0
62204,14467,243,0.5803476360700166,2205,432,203821,14663,189158,5183.666666666667,513.5265510648755,0.1459442899617147,0
28908,8569,434,0.1935365415056955,8040,2065,68774,227607,2610,2409.0,310.90717166362856,0.309218419,0
46181,32753,374,0.5366026434971638,2437,643,209751,90750,119001,3848.4166666666665,929.3381649288306,0.3386686728123247,0
190649,19937,685,0.2078271833118056,12872,3287,19491,6239,13252,15887.416666666666,670.5678626297537,0.085323366,1
25914,25725,305,0.2868648102361215,3581,700,49934,46267,3667,2159.5,1424.8034374077724,0.8010203461022332,0
15778,27129,790,0.5676033446892902,584,328,47152,155919,7394,1314.8333333333333,1084.1462079762125,1.425386899,0
103112,36161,466,0.4478301649563306,4669,289,31789,20308,11481,8592.666666666666,1032.2240069066238,0.1743607735557402,0
25013,29653,136,0.7575036133519772,4186,303,65301,28925,36376,2084.4166666666665,1184.6468764503268,0.6335810385561077,0
26923,17955,1307,0.096141837,6987,3033,73115,26009,47106,2243.583333333333,699.9731274367036,0.8945391497693587,0
74246,26795,349,0.3097615786511166,5625,494,111694,7718,103976,6187.166666666667,912.4393446261056,0.2038799684227199,0
87561,34138,410,0.8066258367442091,292,120,42766,9396,33370,7296.75,943.8250646,0.1855380908769413,0
15000,5936,298,0.2444117047102474,1815,3157,175586,12525,163061,1250.0,174.24317853876923,0.3777945428310154,0
64483,17279,177,0.2594427207041143,8642,5221,203499,44720,158779,3053.1666666666665,710.3593309879478,0.2906357326233794,0
66790,15671,558,0.3994284639777543,4065,1779,90708,66997,23711,5565.833333333333,384.6422075,0.1693622771356064,0
139115,10610,319,0.3698036266786609,1950,1302,153480,15383,138097,11592.916666666666,410.0013551882122,0.062883343,1
23058,63485,432,0.3424369179036167,10250,1380,25986,24121,1865,1921.5,1789.5123518689932,1.1561344532235198,0
67760,48408,413,0.5163986726593724,38858,1080,112182,21085,91097,5646.666666666667,1339.533951061993,0.3103661070357721,0
31104,13149,655,0.5042907440949208,15006,1172,36128,5869,30259,2592.0,468.60716314395256,0.4334904178796113,0
82323,8350,408,0.2604917986893078,9421,1334,289047,23465,265582,6860.25,323.79414788932576,0.1066716443116979,1
27943,13164,479,0.2061220889664225,3527,110,132827,25983,106844,2328.583333333333,423.6498007,0.3876390369172032,0
37699,29471,355,0.039652163,2367,538,67092,11274,55818,3141.583333333333,809.9927468724634,0.3708298088137499,0
55160,19802,809,0.1230095106336399,2491,2251,18277,10779,7498,4596.666666666667,538.6789784805065,0.2931861447020681,0
81109,46928,352,0.1324652091610328,3308,1571,183773,4190,179583,6759.083333333333,2571.9932671165943,0.4326020442293596,0
65622,35136,342,0.4292483092526335,8234,138,14679,53780,6038,5468.5,1390.8154345005612,0.3168721650362185,0
86286,9686,687,0.1236572939894225,3645,571,357294,67529,289765,4153.0,506.4338123,0.2873666776540199,1
46001,55889,239,0.1183994111699756,5012,437,18356,75930,8639,3833.4166666666665,2409.87100636202,0.6909948061203939,0
192941,8954,430,0.1083303251346709,4152,257,68953,19450,49503,16078.416666666666,251.3506130522092,0.042376723,1
62852,51450,390,0.2564993713855187,7822,571,71768,23421,48347,5237.666666666667,1671.794313780675,0.3936474856069512,0
35591,10270,533,0.5346589129469114,935,921,54814,56231,4165,2965.9166666666665,955.4246116903128,0.5018430316732813,0
74123,11531,185,0.3750518732177731,2204,73,19372,23124,4401,6176.916666666667,369.1136656403262,0.089707162,1
59387,18400,720,0.4068078297756348,5790,545,32190,4819,27371,4948.916666666667,521.1591506543672,0.2507941099542392,0
19530,16936,643,0.1114990527057087,7280,1233,90564,11153,79411,1627.5,494.2837883187508,0.6987918822235027,0
64412,20574,459,0.1248538658374024,3468,381,25288,179431,3469,5367.666666666667,650.0807132882481,0.2066225013888557,0
25619,13628,435,0.2112471906511205,2991,948,39674,14261,25413,2134.9166666666665,365.65077367925306,0.3750267100258026,0
22019,10094,175,0.100713434706256,2444,5271,27005,5841,21164,1834.9166666666667,326.1070992642812,0.2730952900300365,0
34332,34356,617,0.3425910027002873,1411,3152,97165,17006,80159,2861.0,1029.471763618201,0.5754882081853202,0
46693,30185,288,0.054911034,27102,1073,1447011,28452,1418559,3891.0833333333335,695.4582297,0.2527466377400874,1
34274,13000,265,0.4960121077664681,3974,1019,34668,14445,20223,2856.1666666666665,464.7438997,0.2554976599315196,1
37382,61563,280,0.3700102469664103,1661,478,277777,9042,268735,3115.1666666666665,5697.855029195704,1.9189519113570288,0
15248,19403,212,0.4551029082502321,3845,292,30509,40003,5376,1270.6666666666667,726.1978379193016,0.7383508692964073,0
39345,17206,357,0.024090967,16757,2328,63640,44716,18924,3278.75,867.5559343587488,0.3734825571814712,0
20078,23166,282,0.160886868,4448,2127,58499,10295,48204,1673.1666666666667,688.8102389,0.580223273,0
162439,21107,639,0.5457122744128271,892,975,57327,25861,31466,13536.583333333334,629.0890131026287,0.093678662,1
41973,21299,490,0.5311142250124683,6975,1209,102275,124307,7651,3497.75,478.94225942906434,0.2770187290198168,0
52828,26629,268,0.1127473101817173,1393,748,188775,35689,153086,4402.333333333333,2452.0580816921533,0.6178673616321997,0
78355,12575,454,0.3476615780437784,9154,1165,582738,51952,530786,6529.583333333333,275.4188227252646,0.1117098573505605,1
126823,21640,429,0.05095318,12681,2976,15657,7751,7906,10568.583333333334,733.4517144318323,0.1099912521638976,0
34903,54146,295,0.3437752875442585,6496,603,116848,43380,73468,2908.583333333333,1878.660901985221,0.7473263279323454,0
87835,16563,310,0.4580893721686578,1365,436,32947,12571,20376,7319.583333333333,519.2767599126882,0.1132956238282263,1
94430,17300,329,0.3196122334812001,1469,204,12007,30138,10299,7869.166666666667,551.3415556449185,0.1118722722412265,1
58410,33096,187,0.3675819303355213,2358,210,59893,12503,47390,4867.5,807.5692460089549,0.2043285559340431,0
59113,15411,1408,0.0444160092114354,3532,1047,80555,2437,78118,4926.083333333333,782.5046463332419,0.4446747036353916,0
45271,20946,384,0.3382244289751114,7825,1417,35166,35863,3434,3772.5833333333335,1075.1574590704963,0.3867793843486107,0
47088,22865,489,0.3241205814823818,7611,1079,152278,56712,95566,3924.0,2197.112352655993,0.6845342386992846,0
39186,15937,495,0.4240743174997644,4190,4018,152259,10213,142046,3265.5,635.2697275477475,0.3461245529161683,0
35052,14359,516,0.2462711783025159,3494,171,178279,1516,176763,2921.0,419.6663191804123,0.3203239709621405,0
77345,29198,1014,0.1379139054133913,1197,1034,62263,14168,48095,6445.416666666667,832.8671916761418,0.2865396121289508,0
23423,52430,215,0.2999916190596574,5012,4126,222980,23859,199121,1951.9166666666667,4928.911885794866,2.6353132660008707,0
74922,15354,672,0.1467468203710842,1334,1002,38478,24807,13671,6243.5,473.8592398841773,0.1835283478632461,1
119257,49386,425,0.4421428416353963,1524,4180,160193,176809,6861,9938.083333333334,1715.6091410574552,0.2153945654568659,0
62019,24378,257,0.1574240695660705,3482,1101,670349,7167,663182,5168.25,689.4711085046445,0.1831318354384258,1
15132,12154,195,0.3393342414769026,3959,1311,26658,173022,2077,1261.0,471.8855919141271,0.5288545534608462,0
98825,12862,90,0.3708995959323932,1215,1239,4971,53232,3328,8235.416666666666,1167.2132899449405,0.1526593420626287,1
35954,21732,503,0.4227111926088286,5430,1385,22133,42978,8380,2996.1666666666665,577.6828553359917,0.3606884981930217,0
