ApplicationDate,Age,AnnualIncome,CreditScore,RiskScore,LoanApproved
2020-07-10,27,44921,546,62.0,0
2020-07-11,41,26230,546,53.0,0
2020-07-12,31,55082,542,51.0,0
2020-07-13,54,74215,638,54.0,0
2020-07-14,21,52859,571,55.0,0
2020-07-15,33,53732,492,56.0,0
2020-07-16,44,44997,567,65.0,0
2020-07-17,58,51640,494,64.0,0
2020-07-18,39,43350,554,51.0,0
2020-07-19,33,34063,428,57.0,0
2020-07-20,62,87307,628,53.0,0
2020-07-21,22,15130,599,71.0,0
2020-07-24,33,55332,581,52.0,0
2020-07-27,42,37449,649,49.0,0
2020-07-29,24,66571,515,54.0,0
2020-07-30,50,20733,592,49.0,0
2020-07-31,47,21176,577,58.0,0
2020-08-02,62,56927,602,46.0,0
2020-08-03,27,40187,587,62.0,0
2020-08-04,21,28473,480,53.0,0
2020-08-05,31,24627,480,58.0,0
2020-08-06,39,35335,590,55.0,0
2020-08-07,42,21350,615,60.0,0
2020-08-08,37,94266,508,48.0,0
2020-08-09,44,49778,607,52.0,0
2020-08-10,24,50203,557,58.0,0
2020-08-13,53,25603,557,55.0,0
2020-08-14,44,15000,600,50.0,0
2020-08-15,45,40484,540,50.0,0
2020-08-16,46,16070,493,51.0,0
2020-08-17,45,38054,568,50.0,0
2020-08-18,47,70915,597,55.0,0
2020-08-20,42,17066,534,51.0,0
2020-08-21,48,25702,590,60.0,0
2020-08-22,38,47367,508,59.0,0
2020-08-24,31,64315,555,53.0,0
2020-08-26,39,72616,484,55.0,0
2020-08-27,22,36986,565,67.0,0
2020-08-29,31,44961,595,50.0,0
2020-08-31,32,40130,552,54.0,0
2020-09-01,34,49484,580,54.0,0
2020-09-02,18,15000,510,56.0,0
2020-09-03,34,90635,575,55.0,0
2020-09-04,18,20685,554,60.0,0
2020-09-05,20,25605,564,57.0,0
2020-09-06,49,15000,572,68.0,0
2020-09-07,49,30487,616,48.0,0
2020-09-08,45,24016,510,60.0,0
2020-09-09,28,41395,585,52.0,0
2020-09-10,39,24412,624,48.0,0
2020-09-12,26,36263,578,60.0,0
2020-09-13,58,18225,617,56.0,0
2020-09-14,50,50064,569,54.0,0
2020-09-15,37,33888,575,54.0,0
2020-09-16,40,49566,612,54.0,0
2020-09-17,42,81304,610,48.0,0
2020-09-18,18,41171,545,55.0,0
2020-09-19,37,32162,607,53.0,0
2020-09-20,31,72939,605,44.0,0
2020-09-21,27,38101,608,50.0,0
2020-09-22,36,40615,641,52.0,0
2020-09-24,47,33812,516,53.0,0
2020-09-26,46,60229,575,55.0,0
2020-09-28,51,48256,551,46.0,0
2020-09-29,40,78385,573,53.0,0
2020-09-30,32,16820,553,56.0,0
2020-10-02,44,76935,544,53.0,0
2020-10-03,50,64057,588,52.0,0
2020-10-04,47,90882,512,51.0,0
2020-10-05,52,29634,628,54.0,0
2020-10-06,33,34534,597,54.0,0
2020-10-07,55,35187,604,46.0,0
2020-10-08,42,84598,579,52.0,0
2020-10-10,31,31212,602,58.0,0
2020-10-11,60,18712,508,56.0,0
2020-10-12,42,25268,638,53.0,0
2020-10-13,32,52299,596,47.0,0
2020-10-16,45,32164,602,54.0,0
2020-10-18,33,34564,617,57.0,0
2020-10-19,39,28178,485,57.0,0
2020-10-20,65,102889,565,54.0,0
2020-10-21,60,70618,627,42.0,0
2020-10-22,45,78925,510,58.0,0
2020-10-23,40,21658,593,66.0,0
2020-10-24,41,61776,520,63.0,0
2020-10-26,27,28920,607,45.0,0
2020-10-27,36,32932,572,52.0,0
2020-10-28,19,22216,512,54.0,0
2020-10-29,44,39963,585,59.0,0
2020-10-31,34,64419,587,51.0,0
2020-11-02,25,124859,610,55.0,0
2020-11-03,22,81180,577,48.0,0
2020-11-05,52,96889,588,51.0,0
2020-11-10,37,40951,563,52.0,0
2020-11-11,50,97074,618,45.0,0
2020-11-13,21,29274,531,57.0,0
2020-11-14,57,38685,654,51.0,0
2020-11-15,56,37093,626,48.0,0
2020-11-16,32,101068,548,54.0,0
2020-11-17,44,44826,551,56.0,0
2020-11-18,45,23208,629,56.0,0
2020-11-19,43,36114,673,42.0,0
2020-11-20,33,24925,614,52.0,0
2020-11-21,31,25670,539,52.0,0
2020-11-22,39,16794,558,52.0,0
2020-11-23,54,78948,563,54.0,0
2020-11-24,46,47468,550,51.0,0
2020-11-26,49,15000,625,51.0,0
2020-11-27,18,67967,533,49.0,0
2020-11-28,53,39761,553,60.0,0
2020-11-29,19,49175,535,50.0,0
2020-11-30,35,122613,545,45.0,0
2020-12-01,26,64115,609,55.0,0
2020-12-03,53,21627,559,59.0,0
2020-12-04,34,33267,578,50.0,0
2020-12-05,44,16035,594,62.0,0
2020-12-06,39,56407,614,43.0,0
2020-12-07,45,53290,499,49.0,0
2020-12-08,40,28284,513,55.0,0
2020-12-10,51,37463,601,48.0,0
2020-12-11,34,15000,528,55.0,0
2020-12-13,34,72122,572,56.0,0
2020-12-14,58,32381,546,55.0,0
2020-12-15,50,74662,594,63.0,0
2020-12-16,35,24207,615,53.0,0
2020-12-17,35,37518,518,59.0,0
2020-12-18,36,46939,600,48.0,0
2020-12-20,44,49217,577,54.0,0
2020-12-21,45,42467,624,52.0,0
2020-12-22,52,52393,507,55.0,0
2020-12-23,42,15000,579,52.0,0
2020-12-24,36,27769,511,61.0,0
2020-12-25,37,15614,501,54.0,0
2020-12-26,39,24088,582,66.0,0
2020-12-27,39,18248,516,49.0,0
2020-12-29,40,33046,571,52.0,0
2020-12-31,39,21179,616,53.0,0
2021-01-01,40,37491,446,55.0,0
2021-01-02,18,48180,587,50.0,0
2021-01-05,51,15000,607,53.0,0
2021-01-06,18,28665,593,60.0,0
2021-01-08,38,22096,475,55.0,0
2021-01-10,27,29079,542,56.0,0
2021-01-11,47,15620,570,60.0,0
2021-01-12,27,24578,593,54.0,0
2021-01-14,62,25248,604,49.0,0
2021-01-15,37,29594,485,54.0,0
2021-01-16,42,31002,602,49.0,0
2021-01-17,50,78230,594,52.0,0
2021-01-18,45,83994,596,51.0,0
2021-01-19,41,57115,412,50.0,0
2021-01-20,44,15000,632,57.0,0
2021-01-21,68,35762,577,51.0,0
2021-01-22,39,25882,614,50.0,0
2021-01-24,52,31934,625,51.0,0
2021-01-29,59,26437,626,55.0,0
2021-01-30,26,15000,602,46.0,0
2021-02-02,39,25608,497,51.0,0
2021-02-03,43,49813,632,51.0,0
2021-02-04,43,126301,580,64.0,0
2021-02-06,59,31311,581,71.0,0
2021-02-07,45,48401,566,57.0,0
2021-02-08,37,24148,545,53.0,0
2021-02-09,51,22790,548,49.0,0
2021-02-11,25,15000,560,53.0,0
2021-02-13,48,42140,624,47.0,0
2021-02-15,56,32659,484,52.0,0
2021-02-16,38,107001,633,53.0,0
2021-02-19,40,48252,603,54.0,0
2021-02-20,26,19163,525,53.0,0
2021-02-21,22,67780,537,52.0,0
2021-02-22,59,63884,640,42.0,0
2021-02-23,29,55829,588,54.0,0
2021-02-24,28,23410,528,43.0,0
2021-02-25,18,59708,573,60.0,0
2021-02-26,32,23368,594,54.0,0
2021-02-27,24,21991,529,56.0,0
2021-03-01,52,55283,671,44.0,0
2021-03-02,31,15000,569,60.0,0
2021-03-03,67,33049,627,46.0,0
2021-03-04,51,67872,615,53.0,0
2021-03-05,36,35952,614,46.0,0
2021-03-06,18,41619,467,53.0,0
2021-03-07,67,78921,637,48.0,0
2021-03-08,23,52403,488,47.0,0
2021-03-09,20,40773,567,67.0,0
2021-03-10,52,15000,574,64.0,0
2021-03-11,69,65578,651,45.0,0
2021-03-12,56,36653,606,50.0,0
2021-03-13,46,39827,595,56.0,0
2021-03-15,50,29683,642,52.0,0
2021-03-16,49,48065,582,50.0,0
2021-03-18,41,43855,542,55.0,0
2021-03-20,30,28772,619,48.0,0
2021-03-21,36,39234,593,58.0,0
2021-03-22,19,22831,489,61.0,0
2021-03-23,38,17777,550,53.0,0
2021-03-24,28,30708,610,51.0,0
2021-03-25,26,23152,414,54.0,0
2021-03-27,56,22266,594,52.0,0
2021-03-30,28,32565,613,45.0,0
2021-03-31,51,30100,606,51.0,0
2021-04-03,46,33027,579,57.0,0
2021-04-04,28,35262,536,58.0,0
2021-04-05,41,33753,608,52.0,0
2021-04-06,23,19898,575,61.0,0
2021-04-07,32,79301,508,52.0,0
2021-04-08,43,44424,546,52.0,0
2021-04-09,20,33228,599,54.0,0
2021-04-11,39,34475,568,59.0,0
2021-04-13,42,45171,497,55.0,0
2021-04-14,56,84567,507,54.0,0
2021-04-15,41,51525,610,59.0,0
2021-04-18,46,48662,579,57.0,0
2021-04-20,40,49751,613,45.0,0
2021-04-21,31,15000,580,50.0,0
2021-04-23,23,30453,592,52.0,0
2021-04-24,60,60665,661,40.0,0
2021-04-25,25,32137,607,51.0,0
2021-04-26,31,33899,584,54.0,0
2021-04-27,31,24987,630,48.0,0
2021-04-28,50,15126,551,55.0,0
2021-04-29,36,33380,496,57.0,0
2021-04-30,54,74274,647,51.0,0
2021-05-01,31,15953,531,58.0,0
2021-05-02,43,58596,538,50.0,0
2021-05-04,65,64456,604,47.0,0
2021-05-05,25,21195,494,52.0,0
2021-05-06,43,67951,466,53.0,0
2021-05-09,37,56798,629,47.0,0
2021-05-10,38,72049,609,52.0,0
2021-05-11,40,68262,591,45.0,0
2021-05-14,66,46419,619,57.0,0
2021-05-16,23,25972,508,62.0,0
2021-05-18,70,39859,635,48.0,0
2021-05-19,30,83995,547,63.0,0
2021-05-20,59,31448,677,48.0,0
2021-05-21,60,43319,645,53.0,0
2021-05-22,33,34765,546,52.0,0
2021-05-23,46,18156,592,55.0,0
2021-05-24,59,30522,580,49.0,0
2021-05-26,37,37773,570,55.0,0
2021-05-27,33,64640,560,54.0,0
2021-05-28,27,26048,538,51.0,0
2021-05-29,32,134339,603,53.0,0
2021-05-30,25,21495,524,51.0,0
2021-06-01,30,79731,586,57.0,0
2021-06-02,42,73649,527,56.0,0
2021-06-03,21,31071,534,56.0,0
2021-06-05,50,24933,679,52.0,0
2021-06-06,18,41894,457,58.0,0
2021-06-07,44,59114,611,59.0,0
2021-06-08,54,94169,565,53.0,0
2021-06-09,25,36114,447,49.0,0
2021-06-10,60,29629,614,48.0,0
2021-06-11,45,27011,567,52.0,0
2021-06-12,31,56038,595,51.0,0
2021-06-14,46,81899,621,58.0,0
2021-06-15,40,101702,604,46.0,0
2021-06-16,46,49599,552,48.0,0
2021-06-17,28,39900,565,48.0,0
2021-06-20,38,39105,552,52.0,0
2021-06-21,29,21390,538,58.0,0
2021-06-22,31,58455,466,58.0,0
2021-06-23,54,47999,642,53.0,0
2021-06-25,47,23296,622,50.0,0
2021-06-26,26,43376,628,49.0,0
2021-06-28,54,46898,607,48.0,0
2021-06-29,41,25550,558,70.0,0
2021-07-01,44,22823,542,51.0,0
2021-07-03,36,23889,456,52.0,0
2021-07-04,41,126158,632,55.0,0
2021-07-05,38,40384,496,64.0,0
2021-07-06,48,52441,605,57.0,0
2021-07-08,30,47195,598,67.0,0
2021-07-09,24,37828,533,57.0,0
2021-07-10,18,56333,552,50.0,0
2021-07-12,26,96075,581,57.0,0
2021-07-13,18,20487,538,54.0,0
2021-07-17,50,50755,564,61.0,0
2021-07-19,38,65732,560,59.0,0
2021-07-20,51,20434,581,52.0,0
2021-07-21,36,67288,643,54.0,0
2021-07-24,31,32432,564,58.0,0
2021-07-25,51,22753,606,50.0,0
2021-07-26,37,52587,527,49.0,0
2021-07-30,40,28883,548,68.0,0
2021-07-31,39,47578,490,58.0,0
2021-08-01,53,49107,593,61.0,0
2021-08-03,39,73853,505,57.0,0
2021-08-05,56,50032,628,49.0,0
2021-08-06,46,102604,597,51.0,0
2021-08-07,40,40805,566,50.0,0
2021-08-10,36,48565,629,53.0,0
2021-08-11,32,39788,599,63.0,0
2021-08-12,37,57913,568,69.0,0
2021-08-13,40,77186,545,54.0,0
2021-08-14,46,23525,640,49.0,0
2021-08-15,39,38020,616,54.0,0
2021-08-16,45,76848,564,55.0,0
2021-08-17,40,15000,559,55.0,0
2021-08-18,18,18195,559,61.0,0
2021-08-19,28,31514,559,54.0,0
2021-08-21,25,45415,610,43.0,0
2021-08-22,47,45251,623,47.0,0
2021-08-23,58,24165,580,51.0,0
2021-08-25,37,27737,457,55.0,0
2021-08-26,57,17855,537,53.0,0
2021-08-28,35,26326,593,53.0,0
2021-08-29,32,22885,566,52.0,0
2021-08-31,35,33059,547,53.0,0
2021-09-01,42,45931,573,57.0,0
2021-09-02,41,35150,549,59.0,0
2021-09-03,40,33560,628,54.0,0
2021-09-04,45,24269,515,62.0,0
2021-09-05,54,27028,589,55.0,0
2021-09-07,22,21454,564,58.0,0
2021-09-08,18,15000,490,55.0,0
2021-09-10,23,39729,510,58.0,0
2021-09-11,37,44686,516,68.0,0
2021-09-12,25,34135,479,53.0,0
2021-09-13,18,30049,489,58.0,0
2021-09-14,46,37153,571,51.0,0
2021-09-16,33,39985,612,51.0,0
2021-09-17,18,80382,545,54.0,0
2021-09-19,44,47521,634,53.0,0
2021-09-20,22,23383,582,57.0,0
2021-09-22,39,50097,625,49.0,0
2021-09-23,46,46580,576,69.0,0
2021-09-25,28,51787,572,49.0,0
2021-09-27,38,44175,510,51.0,0
2021-09-28,39,34539,555,52.0,0
2021-09-30,34,22519,528,60.0,0
2021-10-01,29,29904,545,56.0,0
2021-10-02,37,28606,609,49.0,0
2021-10-03,60,70462,590,51.0,0
2021-10-04,23,45130,520,57.0,0
2021-10-05,20,15000,493,57.0,0
2021-10-08,31,41021,518,59.0,0
2021-10-09,52,91702,627,56.0,0
2021-10-10,32,59450,490,52.0,0
2021-10-11,61,46849,648,49.0,0
2021-10-12,48,75147,587,54.0,0
2021-10-13,34,49800,484,54.0,0
2021-10-15,32,50427,613,55.0,0
2021-10-17,43,43265,546,49.0,0
2021-10-18,55,44674,591,52.0,0
2021-10-19,58,35832,622,52.0,0
2021-10-21,30,29991,584,50.0,0
2021-10-22,45,37335,550,54.0,0
2021-10-24,64,53314,615,62.0,0
2021-10-25,41,47476,586,56.0,0
2021-10-26,35,37905,584,54.0,0
2021-10-27,42,39789,541,54.0,0
2021-10-29,28,38973,627,45.0,0
2021-10-30,54,93911,609,63.0,0
2021-11-01,27,44257,508,50.0,0
2021-11-02,46,23949,545,50.0,0
2021-11-03,54,66930,489,55.0,0
2021-11-04,48,19357,514,51.0,0
2021-11-05,51,30437,580,56.0,0
2021-11-06,30,30148,607,46.0,0
2021-11-07,22,29528,540,55.0,0
2021-11-09,36,95281,595,51.0,0
2021-11-10,36,62770,465,66.0,0
2021-11-11,55,57377,550,55.0,0
2021-11-12,46,39872,631,53.0,0
2021-11-13,45,40181,602,47.0,0
2021-11-14,65,28868,657,48.0,0
2021-11-15,32,15000,565,52.0,0
2021-11-16,51,32405,620,52.0,0
2021-11-18,43,31946,619,55.0,0
2021-11-19,58,30728,603,49.0,0
2021-11-21,46,15000,571,55.0,0
2021-11-23,35,25453,595,55.0,0
2021-11-24,29,46288,583,64.0,0
2021-11-25,27,91521,623,47.0,0
2021-11-26,18,63886,567,48.0,0
2021-11-28,26,54993,436,48.0,0
2021-11-29,37,49988,559,60.0,0
2021-12-01,43,15000,618,55.0,0
2021-12-04,33,37557,543,61.0,0
2021-12-05,37,23965,470,53.0,0
2021-12-06,43,31525,552,47.0,0
2021-12-07,37,32858,603,51.0,0
2021-12-08,59,101478,601,59.0,0
2021-12-09,45,15000,648,52.0,0
2021-12-11,47,55662,650,42.0,0
2021-12-13,42,22528,550,53.0,0
2021-12-14,24,62081,581,61.0,0
2021-12-15,44,47454,509,57.0,0
2021-12-16,32,61196,509,51.0,0
2021-12-17,33,24355,480,56.0,0
2021-12-18,47,47042,615,50.0,0
2021-12-19,54,26806,573,57.0,0
2021-12-20,40,50823,596,65.0,0
2021-12-23,42,15000,643,49.0,0
2021-12-25,46,56261,532,49.0,0
2021-12-26,18,15000,594,68.0,0
2021-12-27,49,15000,593,55.0,0
2021-12-28,44,27360,556,52.0,0
2021-12-29,55,73470,634,50.0,0
2021-12-30,48,27585,593,53.0,0
2021-12-31,38,30170,556,59.0,0
2022-01-02,37,103960,613,53.0,0
2022-01-03,29,77809,563,55.0,0
2022-01-04,33,16958,491,54.0,0
2022-01-06,60,40236,630,50.0,0
2022-01-08,25,44763,588,59.0,0
2022-01-09,45,85653,570,58.0,0
2022-01-10,54,58130,632,47.0,0
2022-01-12,38,40498,547,61.0,0
2022-01-13,40,96945,520,55.0,0
2022-01-14,30,80097,462,60.0,0
2022-01-15,47,32684,563,58.0,0
2022-01-16,38,31956,534,53.0,0
2022-01-17,45,29505,603,54.0,0
2022-01-18,29,63947,585,56.0,0
2022-01-21,35,27311,530,69.0,0
2022-01-23,35,19404,628,56.0,0
2022-01-24,42,84781,648,48.0,0
2022-01-26,22,44537,605,56.0,0
2022-01-27,18,19580,569,55.0,0
2022-01-28,21,50172,487,53.0,0
2022-01-31,70,75903,532,56.0,0
2022-02-01,33,36341,424,60.0,0
2022-02-02,42,62747,616,48.0,0
2022-02-03,58,63615,587,51.0,0
2022-02-04,64,80266,634,52.0,0
2022-02-05,64,33490,634,46.0,0
2022-02-06,54,72011,611,55.0,0
2022-02-07,52,66576,555,55.0,0
2022-02-09,49,66239,496,48.0,0
2022-02-11,30,121911,632,55.0,0
2022-02-12,39,48895,585,51.0,0
2022-02-13,37,85188,571,66.0,0
2022-02-14,34,24951,450,52.0,0
2022-02-15,48,59238,595,65.0,0
2022-02-16,51,32641,614,48.0,0
2022-02-17,41,41482,501,54.0,0
2022-02-18,57,15000,549,66.0,0
2022-02-20,37,42408,644,52.0,0
2022-02-22,18,57262,605,50.0,0
2022-02-23,39,38210,568,52.0,0
2022-02-24,38,21059,412,56.0,0
2022-02-25,58,31081,619,52.0,0
2022-02-26,47,44129,551,56.0,0
2022-02-27,27,33656,514,52.0,0
2022-02-28,62,24627,515,58.0,0
2022-03-01,54,38728,642,53.0,0
2022-03-02,46,75173,619,54.0,0
2022-03-04,28,24493,492,51.0,0
2022-03-05,35,20060,511,54.0,0
2022-03-06,53,59112,591,52.0,0
2022-03-07,62,47389,639,51.0,0
2022-03-08,58,42523,648,48.0,0
2022-03-09,34,82361,476,57.0,0
2022-03-10,26,42875,561,50.0,0
2022-03-11,41,21601,577,54.0,0
2022-03-12,18,20235,539,60.0,0
2022-03-13,43,21168,584,61.0,0
2022-03-14,38,36496,480,54.0,0
2022-03-15,34,19274,538,59.0,0
2022-03-16,20,15000,517,51.0,0
2022-03-17,46,15000,552,59.0,0
2022-03-19,25,22641,579,56.0,0
2022-03-20,18,37167,566,53.0,0
2022-03-21,39,45224,552,51.0,0
2022-03-22,61,48667,627,53.0,0
2022-03-23,59,96720,607,59.0,0
2022-03-24,34,53532,619,54.0,0
2022-03-25,32,40329,539,50.0,0
2022-03-26,45,55312,555,57.0,0
2022-03-27,28,55664,609,50.0,0
2022-03-28,43,54736,609,57.0,0
2022-03-30,54,48069,597,58.0,0
2022-03-31,38,45908,641,59.0,0
2022-04-01,37,17729,583,63.0,0
2022-04-02,29,43417,551,48.0,0
2022-04-03,30,31313,530,53.0,0
2022-04-04,37,77037,486,51.0,0
2022-04-05,44,19230,631,55.0,0
2022-04-07,30,30944,504,54.0,0
2022-04-09,36,21441,586,57.0,0
2022-04-10,39,61227,630,66.0,0
2022-04-11,31,45871,621,47.0,0
2022-04-12,18,64382,496,50.0,0
2022-04-13,50,29865,582,51.0,0
2022-04-14,48,24756,627,44.0,0
2022-04-15,36,64694,633,43.0,0
2022-04-16,40,22513,522,55.0,0
2022-04-17,46,33458,593,59.0,0
2022-04-18,21,35733,487,54.0,0
2022-04-19,33,55408,556,50.0,0
2022-04-20,49,21302,594,54.0,0
2022-04-21,24,44145,563,55.0,0
2022-04-22,43,55821,596,53.0,0
2022-04-23,23,23368,591,51.0,0
2022-04-24,45,30625,600,47.0,0
2022-04-26,20,36101,465,54.0,0
2022-04-27,53,53975,671,43.0,0
2022-04-29,30,40751,584,56.0,0
2022-05-01,53,18038,639,58.0,0
2022-05-02,27,32436,562,61.0,0
2022-05-04,45,31491,502,61.0,0
2022-05-05,48,54804,596,52.0,0
2022-05-07,35,27477,581,58.0,0
2022-05-08,30,69073,622,47.0,0
2022-05-09,41,78951,624,56.0,0
2022-05-10,27,47430,532,52.0,0
2022-05-11,18,51163,587,59.0,0
2022-05-12,45,25688,609,49.0,0
2022-05-13,50,64435,619,50.0,0
2022-05-14,18,23373,601,50.0,0
2022-05-16,47,36806,602,49.0,0
2022-05-17,64,41748,431,54.0,0
2022-05-19,31,76620,609,51.0,0
2022-05-20,37,145021,508,61.0,0
2022-05-22,32,36261,608,52.0,0
2022-05-23,30,17960,589,54.0,0
2022-05-24,34,100757,602,51.0,0
2022-05-26,41,38350,427,51.0,0
2022-05-27,59,59762,597,51.0,0
2022-05-28,43,78833,611,49.0,0
2022-05-29,36,31217,515,49.0,0
2022-05-30,36,24664,430,55.0,0
2022-05-31,21,21850,603,54.0,0
2022-06-01,50,27375,644,57.0,0
2022-06-02,39,30051,556,46.0,0
2022-06-04,78,43612,607,46.0,0
2022-06-05,43,59858,587,56.0,0
2022-06-06,30,81315,521,52.0,0
2022-06-07,34,67370,634,48.0,0
2022-06-09,41,42202,604,67.0,0
2022-06-10,22,38847,582,57.0,0
2022-06-11,51,45064,652,49.0,0
2022-06-14,52,26383,498,53.0,0
2022-06-16,55,81171,475,71.0,0
2022-06-17,40,54822,572,58.0,0
2022-06-18,50,56900,605,51.0,0
2022-06-19,45,28563,598,60.0,0
2022-06-20,29,56115,593,59.0,0
2022-06-21,32,31987,545,63.0,0
2022-06-23,35,80624,613,46.0,0
2022-06-24,35,40573,539,56.0,0
2022-06-25,28,40283,593,54.0,0
2022-06-28,27,96088,406,51.0,0
2022-06-29,40,52763,629,55.0,0
2022-06-30,56,48483,642,42.0,0
2022-07-02,45,15000,569,63.0,0
2022-07-03,27,63718,577,47.0,0
2022-07-05,37,69176,508,57.0,0
2022-07-09,46,17058,618,61.0,0
2022-07-10,43,20846,604,62.0,0
2022-07-11,42,49046,482,59.0,0
2022-07-12,35,58562,454,58.0,0
2022-07-14,36,41805,606,49.0,0
2022-07-15,42,15000,563,57.0,0
2022-07-17,27,38858,585,57.0,0
2022-07-18,53,52245,528,58.0,0
2022-07-19,55,23284,636,59.0,0
2022-07-20,38,101576,622,48.0,0
2022-07-21,18,25872,571,59.0,0
2022-07-22,32,59565,625,57.0,0
2022-07-23,55,52155,599,47.0,0
2022-07-25,28,27030,569,47.0,0
2022-07-26,33,26410,589,57.0,0
2022-07-28,46,57908,519,52.0,0
2022-07-30,35,104614,506,57.0,0
2022-07-31,35,65504,629,46.0,0
2022-08-01,28,32869,599,60.0,0
2022-08-02,59,61106,591,48.0,0
2022-08-03,36,72174,623,56.0,0
2022-08-05,58,38673,628,51.0,0
2022-08-06,51,25583,612,63.0,0
2022-08-07,34,64006,509,52.0,0
2022-08-08,44,42246,621,63.0,0
2022-08-09,39,15177,630,49.0,0
2022-08-10,29,15224,541,52.0,0
2022-08-11,43,24616,629,53.0,0
2022-08-14,34,52518,591,55.0,0
2022-08-15,42,66600,617,53.0,0
2022-08-16,43,29872,607,55.0,0
2022-08-19,34,34669,565,56.0,0
2022-08-20,50,90324,581,51.0,0
2022-08-22,41,23212,560,55.0,0
2022-08-23,63,45066,477,64.0,0
2022-08-24,27,35893,588,49.0,0
2022-08-26,46,23502,593,48.0,0
2022-08-27,42,35873,596,52.0,0
2022-08-29,45,19973,625,49.0,0
2022-08-30,47,45228,614,43.0,0
2022-08-31,53,27115,609,56.0,0
2022-09-01,44,71945,590,50.0,0
2022-09-02,37,50976,548,53.0,0
2022-09-03,48,18536,535,60.0,0
2022-09-04,62,35967,587,62.0,0
2022-09-05,38,49493,639,51.0,0
2022-09-06,28,15000,564,57.0,0
2022-09-07,53,30594,596,52.0,0
2022-09-08,38,28669,552,60.0,0
2022-09-09,18,81172,518,49.0,0
2022-09-10,50,47816,628,49.0,0
2022-09-13,43,100445,646,74.0,0
2022-09-14,42,16357,521,58.0,0
2022-09-15,48,31486,604,60.0,0
2022-09-16,34,45850,603,55.0,0
2022-09-17,46,57580,634,62.0,0
2022-09-18,36,51649,570,51.0,0
2022-09-19,48,41376,571,58.0,0
2022-09-21,28,41461,472,51.0,0
2022-09-22,53,52740,596,57.0,0
2022-09-23,33,24349,517,51.0,0
2022-09-24,49,21154,538,57.0,0
2022-09-25,44,27655,592,53.0,0
2022-09-26,62,18807,648,62.0,0
2022-09-27,37,49214,587,52.0,0
2022-09-29,39,31602,641,51.0,0
2022-10-02,20,32566,552,55.0,0
2022-10-03,27,40926,618,53.0,0
2022-10-04,27,75824,576,53.0,0
2022-10-05,51,17466,669,55.0,0
2022-10-07,38,61635,540,51.0,0
2022-10-08,37,33640,552,52.0,0
2022-10-09,40,38109,430,65.0,0
2022-10-11,28,16076,495,54.0,0
2022-10-12,42,46792,588,58.0,0
2022-10-15,42,48516,589,61.0,0
2022-10-16,52,135335,484,53.0,0
2022-10-17,18,20954,525,51.0,0
2022-10-18,48,25619,605,48.0,0
2022-10-19,32,15000,550,62.0,0
2022-10-20,18,18598,561,49.0,0
2022-10-21,46,33832,625,49.0,0
2022-10-23,38,72650,586,55.0,0
2022-10-24,51,47364,617,56.0,0
2022-10-25,59,46441,535,53.0,0
2022-10-27,59,39570,514,60.0,0
2022-10-28,48,72019,527,51.0,0
2022-10-29,40,101530,604,52.0,0
2022-10-30,20,21485,522,54.0,0
2022-10-31,37,30840,660,45.0,0
2022-11-01,29,133999,572,51.0,0
2022-11-02,66,71744,620,54.0,0
2022-11-03,37,26294,578,51.0,0
2022-11-04,41,33223,604,53.0,0
2022-11-05,46,44766,559,51.0,0
2022-11-08,32,88075,553,48.0,0
2022-11-09,42,32645,534,51.0,0
2022-11-11,24,24170,504,50.0,0
2022-11-12,32,41716,602,49.0,0
2022-11-13,39,22196,606,54.0,0
2022-11-14,34,29095,590,55.0,0
2022-11-15,31,31626,541,53.0,0
2022-11-17,39,68255,568,50.0,0
2022-11-18,21,104739,603,50.0,0
2022-11-19,49,35442,543,58.0,0
2022-11-20,40,76536,548,51.0,0
2022-11-21,22,40442,589,53.0,0
2022-11-22,36,81996,624,55.0,0
2022-11-23,30,18618,525,52.0,0
2022-11-24,43,34912,545,59.0,0
2022-11-25,56,100053,636,56.0,0
2022-11-26,18,71059,520,59.0,0
2022-11-27,41,68168,584,55.0,0
2022-11-28,38,114416,574,62.0,0
2022-11-29,48,17777,605,58.0,0
2022-11-30,42,22075,600,50.0,0
2022-12-01,30,53977,545,68.0,0
2022-12-03,30,75237,498,55.0,0
2022-12-07,39,43119,618,50.0,0
2022-12-08,31,68448,581,57.0,0
2022-12-09,21,56506,594,61.0,0
2022-12-10,18,27225,433,57.0,0
2022-12-11,20,48703,482,64.0,0
2022-12-12,43,50291,551,50.0,0
2022-12-13,46,49697,527,55.0,0
2022-12-14,21,84530,488,55.0,0
2022-12-16,34,15104,550,53.0,0
2022-12-18,59,80854,437,50.0,0
2022-12-19,50,36503,644,47.0,0
2022-12-22,18,38111,485,53.0,0
2022-12-23,31,44609,511,56.0,0
2022-12-24,37,25956,604,54.0,0
2022-12-25,28,26785,612,54.0,0
2022-12-26,38,25855,487,57.0,0
2022-12-28,37,52715,579,50.0,0
2022-12-29,32,62915,640,52.0,0
2022-12-30,42,31220,578,59.0,0
2022-12-31,45,77023,602,45.0,0
2023-01-01,26,22004,531,66.0,0
2023-01-02,56,77604,613,48.0,0
2023-01-03,38,33555,593,53.0,0
2023-01-04,40,131370,519,54.0,0
2023-01-05,48,67761,572,50.0,0
2023-01-07,51,47257,635,55.0,0
2023-01-09,32,22997,599,68.0,0
2023-01-10,44,27330,511,54.0,0
